Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 18.1818% | Matches: 11 | Time: 297ms
 | ICP refinement score 0.000397536Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 1.66667% | Matches: 60 | Time: 268ms
 | ICP refinement score 0.000297202Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 0% | Matches: 74 | Time: 269ms
 | ICP refinement score 0.000298864Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 0% | Matches: 79 | Time: 287ms
 | ICP refinement score 0.000681605Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 0% | Matches: 71 | Time: 307ms
 | ICP refinement score 0.000447421Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 0% | Matches: 71 | Time: 266ms
 | ICP refinement score 0.000275806Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 0% | Matches: 58 | Time: 262ms
 | ICP refinement score 0.000642323Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 3.84615% | Matches: 52 | Time: 267ms
 | ICP refinement score 0.000214908Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 2.35294% | Matches: 85 | Time: 259ms
 | ICP refinement score 0.000364866Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 0% | Matches: 82 | Time: 292ms
 | ICP refinement score 0.00031828Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 6.89655% | Matches: 58 | Time: 272ms
 | ICP refinement score 0.000375219Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 1.53846% | Matches: 65 | Time: 285ms
 | ICP refinement score 0.000286769Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 1.33333% | Matches: 75 | Time: 315ms
 | ICP refinement score 0.000777409Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 0% | Matches: 49 | Time: 275ms
 | ICP refinement score 0.000309798Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 0% | Matches: 68 | Time: 284ms
 | ICP refinement score 0.000274064Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 1.5625% | Matches: 64 | Time: 313ms
 | ICP refinement score 0.00134128Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 0.892857% | Matches: 112 | Time: 281ms
 | ICP refinement score 0.000555785Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 2.53165% | Matches: 79 | Time: 262ms
 | ICP refinement score 0.000346089Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 0% | Matches: 75 | Time: 317ms
 | ICP refinement score 0.00192601Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 1.44928% | Matches: 69 | Time: 264ms
 | ICP refinement score 0.000448749Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 1.69492% | Matches: 59 | Time: 273ms
 | ICP refinement score 0.00197282Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 6.57895% | Matches: 76 | Time: 288ms
 | ICP refinement score 0.00144815Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 0% | Matches: 86 | Time: 320ms
 | ICP refinement score 0.00247342Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 1.88679% | Matches: 53 | Time: 279ms
 | ICP refinement score 0.000209908Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 0% | Matches: 76 | Time: 310ms
 | ICP refinement score 0.000293421Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 1.44928% | Matches: 69 | Time: 306ms
 | ICP refinement score 0.000371947Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 0% | Matches: 57 | Time: 300ms
 | ICP refinement score 0.000939793Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 0% | Matches: 75 | Time: 294ms
 | ICP refinement score 0.000873294Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 0% | Matches: 84 | Time: 290ms
 | ICP refinement score 0.00052054Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 2.80374% | Matches: 107 | Time: 292ms
 | ICP refinement score 0.000332885Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 5.26316% | Matches: 76 | Time: 324ms
 | ICP refinement score 0.000557372Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 2.85714% | Matches: 70 | Time: 321ms
 | ICP refinement score 0.000871925Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 2.89855% | Matches: 69 | Time: 304ms
 | ICP refinement score 0.000345075Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 5% | Matches: 60 | Time: 272ms
 | ICP refinement score 0.000474637Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 0% | Matches: 60 | Time: 287ms
 | ICP refinement score 0.000858167Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 3.44828% | Matches: 87 | Time: 306ms
 | ICP refinement score 0.000319892Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 0% | Matches: 45 | Time: 296ms
 | ICP refinement score 0.000409488Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 1.6129% | Matches: 62 | Time: 253ms
 | ICP refinement score 0.000439972Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 0% | Matches: 59 | Time: 272ms
 | ICP refinement score 0.000429193Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 2.27273% | Matches: 44 | Time: 264ms
 | ICP refinement score 0.000389299Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 0% | Matches: 53 | Time: 263ms
 | ICP refinement score 0.000514009Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 0% | Matches: 75 | Time: 286ms
 | ICP refinement score 0.000553125Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 1.11111% | Matches: 90 | Time: 277ms
 | ICP refinement score 0.000561373Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 4.22535% | Matches: 71 | Time: 268ms
 | ICP refinement score 0.000381971Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 3.22581% | Matches: 62 | Time: 263ms
 | ICP refinement score 0.000586113Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 10.2941% | Matches: 68 | Time: 262ms
 | ICP refinement score 0.000431935Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 1.88679% | Matches: 53 | Time: 233ms
 | ICP refinement score 0.00121035Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 0% | Matches: 53 | Time: 274ms
 | ICP refinement score 0.000284875Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 4% | Matches: 75 | Time: 268ms
 | ICP refinement score 0.000573493Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 0% | Matches: 60 | Time: 249ms
 | ICP refinement score 0.000577586Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 1.11111% | Matches: 90 | Time: 269ms
 | ICP refinement score 0.000507369Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 0% | Matches: 51 | Time: 285ms
 | ICP refinement score 0.000500632Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 0% | Matches: 52 | Time: 235ms
 | ICP refinement score 0.000234563Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 1.85185% | Matches: 54 | Time: 266ms
 | ICP refinement score 0.000365384Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 1.20482% | Matches: 83 | Time: 260ms
 | ICP refinement score 0.000228386Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 5.88235% | Matches: 102 | Time: 284ms
 | ICP refinement score 0.000490868Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 0% | Matches: 103 | Time: 258ms
 | ICP refinement score 0.000344991Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 0% | Matches: 65 | Time: 245ms
 | ICP refinement score 0.000525023Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 0% | Matches: 73 | Time: 251ms
 | ICP refinement score 0.000369696Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 0% | Matches: 56 | Time: 267ms
 | ICP refinement score 0.000241155Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 0% | Matches: 57 | Time: 273ms
 | ICP refinement score 0.000409525Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 0.980392% | Matches: 102 | Time: 311ms
 | ICP refinement score 0.000599098Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 1.47059% | Matches: 68 | Time: 270ms
 | ICP refinement score 0.00053123Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 0% | Matches: 94 | Time: 296ms
 | ICP refinement score 0.000837741Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 1.2987% | Matches: 77 | Time: 287ms
 | ICP refinement score 0.000574429Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 2.08333% | Matches: 48 | Time: 273ms
 | ICP refinement score 0.000329766Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 1.2987% | Matches: 77 | Time: 259ms
 | ICP refinement score 0.000218723Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 0% | Matches: 77 | Time: 280ms
 | ICP refinement score 0.000998233Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 0.909091% | Matches: 110 | Time: 278ms
 | ICP refinement score 0.000240731Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 5.43478% | Matches: 92 | Time: 251ms
 | ICP refinement score 0.000463471Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 0% | Matches: 91 | Time: 262ms
 | ICP refinement score 0.000547979Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 1.17647% | Matches: 85 | Time: 274ms
 | ICP refinement score 0.000346007Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 2.73973% | Matches: 73 | Time: 269ms
 | ICP refinement score 0.000347543Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 0% | Matches: 94 | Time: 278ms
 | ICP refinement score 0.000815412Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 0% | Matches: 97 | Time: 277ms
 | ICP refinement score 0.000598264Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 1.75439% | Matches: 57 | Time: 271ms
 | ICP refinement score 0.000194165Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 1% | Matches: 100 | Time: 247ms
 | ICP refinement score 0.000517851Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 1.47059% | Matches: 68 | Time: 277ms
 | ICP refinement score 0.00100469Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 1.92308% | Matches: 52 | Time: 249ms
 | ICP refinement score 0.000576327Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 0% | Matches: 67 | Time: 275ms
 | ICP refinement score 0.000683885Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 0% | Matches: 95 | Time: 249ms
 | ICP refinement score 0.000521033Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 1.88679% | Matches: 106 | Time: 257ms
 | ICP refinement score 0.0008157Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 0% | Matches: 85 | Time: 272ms
 | ICP refinement score 0.000863242Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 4.5977% | Matches: 87 | Time: 253ms
 | ICP refinement score 0.000672997Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 0% | Matches: 85 | Time: 254ms
 | ICP refinement score 0.000446375Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 3.1746% | Matches: 63 | Time: 241ms
 | ICP refinement score 0.000155577Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 0% | Matches: 89 | Time: 258ms
 | ICP refinement score 0.000394927Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 0% | Matches: 94 | Time: 253ms
 | ICP refinement score 0.000322842Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 0% | Matches: 73 | Time: 257ms
 | ICP refinement score 0.000664386Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 0% | Matches: 80 | Time: 252ms
 | ICP refinement score 0.000932763Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 0% | Matches: 56 | Time: 246ms
 | ICP refinement score 0.000680747Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 8.51064% | Matches: 47 | Time: 227ms
 | ICP refinement score 0.000366685Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 0% | Matches: 62 | Time: 242ms
 | ICP refinement score 0.000308874Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 1.31579% | Matches: 76 | Time: 241ms
 | ICP refinement score 0.000627993Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 2.40964% | Matches: 83 | Time: 269ms
 | ICP refinement score 0.000491834Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 0% | Matches: 80 | Time: 254ms
 | ICP refinement score 0.00113989Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 1.44928% | Matches: 69 | Time: 257ms
 | ICP refinement score 0.000745302Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 0% | Matches: 82 | Time: 238ms
 | ICP refinement score 0.0011372Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 0% | Matches: 47 | Time: 230ms
 | ICP refinement score 0.0010713Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 0% | Matches: 70 | Time: 231ms
 | ICP refinement score 0.000789636Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 1.26582% | Matches: 79 | Time: 266ms
 | ICP refinement score 0.00120611Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 0% | Matches: 53 | Time: 237ms
 | ICP refinement score 0.000366618Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 14.6667% | Matches: 75 | Time: 275ms
 | ICP refinement score 4.98654e-05Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 0% | Matches: 70 | Time: 289ms
 | ICP refinement score 0.000422813Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 2% | Matches: 50 | Time: 283ms
 | ICP refinement score 0.000320908Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 0% | Matches: 69 | Time: 264ms
 | ICP refinement score 0.000543749Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 3.48837% | Matches: 86 | Time: 296ms
 | ICP refinement score 0.000456457Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 0% | Matches: 107 | Time: 299ms
 | ICP refinement score 0.000294314Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 0% | Matches: 93 | Time: 296ms
 | ICP refinement score 0.000308506Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 0% | Matches: 81 | Time: 270ms
 | ICP refinement score 0.000302899Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 0% | Matches: 76 | Time: 278ms
 | ICP refinement score 0.000286828Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 13.5593% | Matches: 59 | Time: 274ms
 | ICP refinement score 0.000266487Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 1.38889% | Matches: 72 | Time: 273ms
 | ICP refinement score 0.000348608Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 1.0989% | Matches: 91 | Time: 306ms
 | ICP refinement score 0.00073412Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 0% | Matches: 62 | Time: 274ms
 | ICP refinement score 0.000760747Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 1.99005% | Matches: 201 | Time: 325ms
 | ICP refinement score 0.000595689Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 4.37158% | Matches: 183 | Time: 274ms
 | ICP refinement score 0.000503907Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 0.689655% | Matches: 145 | Time: 258ms
 | ICP refinement score 0.000589877Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 5.16129% | Matches: 155 | Time: 259ms
 | ICP refinement score 0.000283835Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 1.11732% | Matches: 179 | Time: 298ms
 | ICP refinement score 0.000782105Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 0% | Matches: 163 | Time: 288ms
 | ICP refinement score 0.000643793Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 1.64835% | Matches: 182 | Time: 321ms
 | ICP refinement score 0.000574659Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 5% | Matches: 180 | Time: 306ms
 | ICP refinement score 0.000516636Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 0% | Matches: 192 | Time: 296ms
 | ICP refinement score 0.000488124Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 0% | Matches: 161 | Time: 283ms
 | ICP refinement score 0.000538533Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 0.645161% | Matches: 155 | Time: 294ms
 | ICP refinement score 0.000549222Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 0.518135% | Matches: 193 | Time: 304ms
 | ICP refinement score 0.000615025Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 0.653595% | Matches: 153 | Time: 247ms
 | ICP refinement score 0.000628639Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 9.56938% | Matches: 209 | Time: 285ms
 | ICP refinement score 0.00023652Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 1.47059% | Matches: 204 | Time: 280ms
 | ICP refinement score 0.000557711Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 6.2069% | Matches: 145 | Time: 280ms
 | ICP refinement score 0.000354619Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 5.36913% | Matches: 149 | Time: 293ms
 | ICP refinement score 0.000259518Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 2.0202% | Matches: 198 | Time: 335ms
 | ICP refinement score 0.000568521Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 1.9802% | Matches: 202 | Time: 340ms
 | ICP refinement score 0.000421469Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 1.81818% | Matches: 165 | Time: 308ms
 | ICP refinement score 0.000546308Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 0.584795% | Matches: 171 | Time: 288ms
 | ICP refinement score 0.00133245Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 2.46914% | Matches: 162 | Time: 285ms
 | ICP refinement score 0.0014162Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 1.24224% | Matches: 161 | Time: 278ms
 | ICP refinement score 0.000330996Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 1.77515% | Matches: 169 | Time: 280ms
 | ICP refinement score 0.000178957Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 7.35294% | Matches: 204 | Time: 265ms
 | ICP refinement score 0.000253528Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 2.08333% | Matches: 144 | Time: 287ms
 | ICP refinement score 0.000432524Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 0% | Matches: 193 | Time: 379ms
 | ICP refinement score 0.00215568Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 2.15054% | Matches: 186 | Time: 350ms
 | ICP refinement score 0.000426748Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 0% | Matches: 148 | Time: 298ms
 | ICP refinement score 0.000336598Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 1.16279% | Matches: 172 | Time: 314ms
 | ICP refinement score 0.00143741Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 0% | Matches: 194 | Time: 327ms
 | ICP refinement score 0.0020675Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 1.93237% | Matches: 207 | Time: 322ms
 | ICP refinement score 0.000777527Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 1.06952% | Matches: 187 | Time: 309ms
 | ICP refinement score 0.000364888Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 0% | Matches: 157 | Time: 325ms
 | ICP refinement score 0.00175435Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 1.88679% | Matches: 159 | Time: 358ms
 | ICP refinement score 0.000149002Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 6.66667% | Matches: 135 | Time: 282ms
 | ICP refinement score 0.000316736Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 0% | Matches: 169 | Time: 307ms
